"src_id","dst_id","weight","avg_time_gap"
"52744","5989","1","62.0"
"53135","5989","1","68.0"
"53201","5989","1","59.0"
"53314","5989","1","58.0"
"53341","5989","1","42.0"
"53355","5989","1","56.0"
"53396","5989","1","64.0"
"53464","5989","1","66.0"
"53495","5989","1","40.0"
"53637","5989","1","56.0"
"53645","5989","1","41.0"
"53649","5989","1","58.0"
"53650","5989","1","41.0"
"53712","5989","1","69.0"
"53723","5989","1","65.0"
"53724","5989","1","65.0"
"53725","5989","1","68.0"
"53765","5989","1","32.0"
"53783","5989","1","59.0"
"53818","5989","1","66.0"
"53822","5989","1","61.0"
"53842","5989","1","68.0"
"53864","5989","1","44.0"
"53868","5989","1","59.0"
"54028","5989","1","68.0"
"54139","5989","1","63.0"
"54295","5989","1","61.0"
"54305","5989","1","57.0"
"54307","5989","1","69.0"
"54322","5989","1","65.0"
"54327","5989","1","61.0"
"54334","5989","1","69.0"
"54550","5989","1","62.0"
"54607","5989","1","60.0"
"54675","5989","1","54.0"
"54816","5989","1","62.0"
"54869","5989","1","70.0"
"54940","5989","1","71.0"
"54961","5989","1","71.0"
"54976","5989","1","70.0"
"54985","5989","1","70.0"
"55209","5989","1","49.0"
"55260","5989","1","32.0"
"55393","5989","1","69.0"
"55404","5989","1","70.0"
"55738","5989","1","52.0"
"55892","5989","1","68.0"
"56116","5989","1","65.0"
"56225","5989","1","74.0"
"56241","5989","1","70.0"
"56312","5989","1","57.0"
"56315","5989","1","70.0"
"56532","5989","1","70.0"
"56746","5989","1","57.0"
"56819","5989","1","59.0"
"56823","5989","1","69.0"
"56861","5989","1","51.0"
"56862","5989","1","63.0"
"56921","5989","1","59.0"
"57062","5989","1","70.0"
"57074","5989","1","61.0"
"57145","5989","1","72.0"
"57239","5989","1","51.0"
"57384","5989","1","62.0"
"57385","5989","1","62.0"
"57496","5989","1","64.0"
"57500","5989","1","68.0"
"57583","5989","1","53.0"
"57994","5989","1","36.0"
"58104","5989","1","50.0"
"58176","5989","1","65.0"
"58204","5989","1","58.0"
"58604","5989","1","61.0"
"58651","5989","1","69.0"
"58865","5989","1","64.0"
"58891","5989","1","49.0"
"58975","5989","1","69.0"
"59527","5989","1","73.0"
"59528","5989","1","73.0"
"59593","5989","1","54.0"
"60020","5989","1","72.0"
"60417","5989","2","60.5"
"60787","5989","1","19.0"
"60918","5989","1","40.0"
"61107","5989","1","68.0"
"61321","5989","1","67.0"
"61360","5989","1","69.0"
"61382","5989","1","64.0"
"61386","5989","1","64.0"
"61432","5989","1","58.0"
"61486","5989","1","65.0"
"61497","5989","1","59.0"
"61791","5989","1","64.0"
"61801","5989","1","67.0"
"61814","5989","1","67.0"
"61851","5989","1","64.0"
"61885","5989","1","61.0"
"61887","5989","1","65.0"
"61914","5989","1","64.0"
"61917","5989","1","64.0"
"61931","5989","1","69.0"
"61942","5989","1","39.0"
"62006","5989","1","64.0"
"62045","5989","1","52.0"
"62046","5989","1","58.0"
"62047","5989","1","58.0"
"62358","5989","1","49.0"
"62365","5989","1","66.0"
"62516","5989","1","50.0"
"62560","5989","1","69.0"
"62628","5989","1","62.0"
"62657","5989","1","51.0"
"62685","5989","1","64.0"
"62823","5989","2","63.0"
"62964","5989","1","68.0"
"62974","5989","1","71.0"
"63225","5989","1","66.0"
"63446","5989","1","64.0"
"63463","5989","1","62.0"
"63505","5989","1","70.0"
"63509","5989","1","68.0"
"63546","5989","1","68.0"
"63547","5989","1","68.0"
"63737","5989","1","64.0"
"63738","5989","1","66.0"
"63828","5989","1","51.0"
"63892","5989","1","68.0"
"63905","5989","1","61.0"
"63923","5989","1","66.0"
"63929","5989","1","71.0"
"63933","5989","1","59.0"
"63975","5989","1","66.0"
"64004","5989","1","71.0"
"64027","5989","1","57.0"
"64030","5989","1","71.0"
"64039","5989","1","18.0"
"64135","5989","1","71.0"
"64179","5989","1","49.0"
"64304","5989","1","69.0"
"64337","5989","1","58.0"
"64387","5989","1","68.0"
"64663","5989","1","64.0"
"64698","5989","1","61.0"
"64743","5989","1","61.0"
"64893","5989","1","69.0"
"64900","5989","1","69.0"
"64901","5989","1","69.0"
"64936","5989","1","69.0"
"65059","5989","1","43.0"
"65060","5989","1","43.0"
"65091","5989","1","69.0"
"65455","5989","1","48.0"
"65484","5989","1","62.0"
"65594","5989","1","60.0"
"65662","5989","1","65.0"
"65928","5989","1","63.0"
"65968","5989","1","71.0"
"66185","5989","1","62.0"
"66189","5989","1","72.0"
"66311","5989","1","70.0"
"66324","5989","1","59.0"
"66418","5989","1","54.0"
"67070","5989","1","57.0"
"67112","5989","1","67.0"
"67252","5989","1","66.0"
"67439","5989","1","45.0"
"67465","5989","1","70.0"
"67556","5989","1","69.0"
"68432","5989","1","37.0"
"68836","5989","1","68.0"
"69024","5989","1","69.0"
"69025","5989","1","65.0"
"69046","5989","1","64.0"
"69101","5989","1","57.0"
"69141","5989","1","59.0"
"69142","5989","1","59.0"
"69199","5989","1","59.0"
"69407","5989","1","69.0"
"69466","5989","1","51.0"
"69512","5989","1","57.0"
"69564","5989","1","67.0"
"69721","5989","1","70.0"
"69770","5989","1","61.0"
"69891","5989","1","71.0"
"69931","5989","1","69.0"
"69939","5989","1","70.0"
"70032","5989","1","70.0"
"70034","5989","1","70.0"
"70038","5989","1","64.0"
"70042","5989","1","68.0"
"70045","5989","1","70.0"
"70291","5989","1","65.0"
"70303","5989","1","70.0"
"70325","5989","1","70.0"
"70349","5989","1","52.0"
"70521","5989","1","44.0"
"70751","5989","1","72.0"
"70937","5989","1","68.0"
"71072","5989","1","65.0"
"71106","5989","1","70.0"
"71122","5989","1","52.0"
"71133","5989","1","61.0"
"71203","5989","1","69.0"
"71215","5989","1","49.0"
"71267","5989","1","71.0"
"71284","5989","1","69.0"
"71292","5989","1","54.0"
"71391","5989","1","72.0"
"71641","5989","1","70.0"
"71666","5989","1","52.0"
"71693","5989","1","72.0"
"71694","5989","1","72.0"
"71741","5989","1","72.0"
"71750","5989","1","72.0"
"71764","5989","1","69.0"
"71774","5989","1","72.0"
"71817","5989","1","36.0"
"71880","5989","1","40.0"
"72238","5989","1","71.0"
"72242","5989","1","71.0"
"72416","5989","1","72.0"
"72429","5989","1","72.0"
"73216","5989","1","33.0"
"73445","5989","1","72.0"
"73479","5989","1","72.0"
"74642","5989","1","46.0"
"75362","5989","1","58.0"
"75860","5989","1","22.0"
"75861","5989","1","22.0"
"76439","5989","1","69.0"
"76614","5989","1","69.0"
"76615","5989","1","69.0"
"76642","5989","1","32.0"
"76755","5989","1","51.0"
"76957","5989","1","72.0"
"77022","5989","1","71.0"
"77071","5989","1","71.0"
"77082","5989","1","61.0"
"77192","5989","1","55.0"
"77352","5989","1","34.0"
"77359","5989","1","59.0"
"77447","5989","1","73.0"
"77512","5989","1","73.0"
"77756","5989","1","63.0"
"78617","5989","1","73.0"
"78621","5989","1","73.0"
"78665","5989","1","65.0"
"78728","5989","1","73.0"
"78736","5989","1","68.0"
"78760","5989","1","73.0"
"78775","5989","1","73.0"
"78776","5989","1","73.0"
"78781","5989","1","73.0"
"78806","5989","1","66.0"
"78820","5989","1","70.0"
"78962","5989","1","73.0"
"79013","5989","1","73.0"
"79014","5989","1","73.0"
"79016","5989","1","73.0"
"79017","5989","1","73.0"
"79113","5989","1","65.0"
"79182","5989","1","60.0"
"79230","5989","1","73.0"
"79817","5989","1","55.0"
"80092","5989","1","54.0"
"80196","5989","1","54.0"
"80216","5989","1","64.0"
"80217","5989","1","64.0"
"80243","5989","1","16.0"
"80283","5989","1","53.0"
"80475","5989","1","70.0"
"80497","5989","1","70.0"
"80726","5989","1","54.0"
"80859","5989","1","52.0"
"80880","5989","1","72.0"
"80919","5989","1","53.0"
"80940","5989","1","44.0"
"80980","5989","1","70.0"
"81053","5989","1","54.0"
"81168","5989","1","59.0"
"81185","5989","1","50.0"
"81266","5989","1","60.0"
"81269","5989","1","57.0"
"81332","5989","1","12.0"
"81448","5989","1","67.0"
"81570","5989","1","38.0"
"81630","5989","1","67.0"
"81673","5989","1","56.0"
"81683","5989","1","65.0"
"81731","5989","1","36.0"
"81974","5989","1","54.0"
"82528","5989","1","61.0"
"82531","5989","1","65.0"
"82620","5989","1","54.0"
"83353","5989","1","74.0"
"83605","5989","1","71.0"
"83608","5989","1","72.0"
"83724","5989","1","64.0"
"84063","5989","1","54.0"
"84077","5989","1","36.0"
"84193","5989","1","52.0"
"84511","5989","1","56.0"
"85339","5989","1","57.0"
"85445","5989","1","51.0"
"85771","5989","1","27.0"
"85800","5989","1","22.0"
"86239","5989","1","63.0"
"86289","5989","1","69.0"
"86295","5989","1","74.0"
"86501","5989","1","74.0"
"86553","5989","1","74.0"
"86641","5989","1","44.0"
"86645","5989","1","73.0"
"86824","5989","1","71.0"
"86826","5989","1","63.0"
"5990","5990","2","1.0"
"79","5990","1","2.0"
"214","5990","3","0.0"
"382","5990","1","15.0"
"650","5990","1","1.0"
"655","5990","2","3.0"
"1739","5990","1","1.0"
"1874","5990","1","6.0"
"2120","5990","1","10.0"
"2409","5990","2","2.0"
"5648","5990","1","7.0"
"5664","5990","1","4.0"
"7413","5990","2","0.0"
"8513","5990","1","38.0"
"8833","5990","2","7.5"
"9133","5990","1","39.0"
"9143","5990","2","38.5"
"9203","5990","1","32.0"
"9374","5990","1","30.0"
"9550","5990","1","30.0"
"11594","5990","1","2.0"
"16878","5990","1","47.0"
"17373","5990","2","1.0"
"21143","5990","2","2.0"
"21504","5990","1","44.0"
"22898","5990","1","13.0"
"33810","5990","1","30.0"
"36665","5990","1","2.0"
"38219","5990","1","27.0"
"47342","5990","1","47.0"
"47641","5990","1","30.0"
"48083","5990","1","47.0"
"48419","5990","1","33.0"
"48905","5990","1","14.0"
"53920","5990","1","19.0"
"54271","5990","1","1.0"
"60114","5990","1","44.0"
"61140","5990","1","45.0"
"61791","5990","1","47.0"
"63883","5990","1","18.0"
"68299","5990","3","2.0"
"78803","5990","1","8.0"
"78821","5990","1","26.0"
"78827","5990","1","38.0"
"79805","5990","1","14.0"
"80557","5990","1","1.0"
"81012","5990","1","47.0"
"85614","5990","1","45.0"
"651","5992","1","4.0"
"28250","5992","1","11.0"
"31655","5992","1","12.0"
"76884","5992","1","4.0"
"81723","5992","1","14.0"
"73077","5993","1","53.0"
"75539","5993","1","12.0"
"98","5998","1","8.0"
"257","5998","1","23.0"
"520","5998","1","15.0"
"1590","5998","1","21.0"
"1707","5998","1","8.0"
"1749","5998","1","24.0"
"3953","5998","1","25.0"
"4112","5998","1","17.0"
"5992","5998","1","52.0"
"5999","5998","1","23.0"
"6987","5998","3","37.666666666666664"
"7066","5998","1","14.0"
"7646","5998","1","33.0"
"7929","5998","1","41.0"
"8161","5998","1","46.0"
"8609","5998","1","39.0"
"11251","5998","1","6.0"
"12959","5998","1","43.0"
"13405","5998","1","45.0"
"15332","5998","1","5.0"
"16647","5998","1","26.0"
"19670","5998","1","26.0"
"29519","5998","1","41.0"
"29562","5998","1","38.0"
"32823","5998","1","22.0"
"35665","5998","1","25.0"
"35882","5998","1","41.0"
"36691","5998","1","40.0"
"36692","5998","1","40.0"
"36986","5998","1","60.0"
"38313","5998","1","11.0"
"42744","5998","1","50.0"
"46469","5998","1","48.0"
"48570","5998","1","18.0"
"52790","5998","1","17.0"
"57784","5998","1","9.0"
"74240","5998","1","25.0"
"74609","5998","1","45.0"
"74740","5998","1","38.0"
"77761","5998","1","39.0"
"81723","5998","1","46.0"
"84498","5998","1","22.0"
"86439","5998","1","50.0"
"1155","5999","1","1.0"
"66566","5999","1","14.0"
"12","6000","1","22.0"
"269","6000","1","51.0"
"275","6000","1","63.0"
"358","6000","1","34.0"
"370","6000","1","23.0"
"383","6000","1","18.0"
"384","6000","1","22.0"
"569","6000","1","55.0"
"656","6000","1","21.0"
"700","6000","1","15.0"
"756","6000","1","49.0"
"919","6000","1","56.0"
"1027","6000","1","67.0"
"1040","6000","1","22.0"
"1361","6000","1","35.0"
"1364","6000","1","43.0"
"1578","6000","1","57.0"
"1625","6000","1","21.0"
"1720","6000","1","50.0"
"1864","6000","1","55.0"
"1866","6000","1","35.0"
"1867","6000","1","21.0"
"1873","6000","1","22.0"
"1896","6000","2","14.5"
"2006","6000","2","60.0"
"2061","6000","1","19.0"
"2120","6000","4","43.5"
"2180","6000","1","55.0"
"2219","6000","1","30.0"
"2347","6000","1","14.0"
"2358","6000","1","19.0"
"2371","6000","1","14.0"
"2422","6000","1","38.0"
"3769","6000","1","44.0"
"4121","6000","1","43.0"
"4219","6000","1","36.0"
"4403","6000","1","15.0"
"4511","6000","1","23.0"
"4910","6000","1","14.0"
"5149","6000","1","24.0"
"5167","6000","1","25.0"
"5361","6000","1","51.0"
"5593","6000","1","22.0"
"5664","6000","1","14.0"
"5695","6000","2","40.0"
"6004","6000","1","19.0"
"6209","6000","1","23.0"
"6316","6000","1","24.0"
"6318","6000","1","23.0"
"6343","6000","1","20.0"
"6577","6000","1","44.0"
"6597","6000","1","45.0"
"6934","6000","1","17.0"
"7247","6000","1","46.0"
"7275","6000","1","44.0"
"7526","6000","1","25.0"
"7803","6000","1","25.0"
"8513","6000","1","61.0"
"8523","6000","1","49.0"
"8833","6000","2","30.5"
"8955","6000","1","43.0"
"8970","6000","1","37.0"
"9207","6000","1","27.0"
"9358","6000","1","41.0"
"9383","6000","2","47.5"
"9581","6000","2","22.5"
"10049","6000","1","14.0"
"10060","6000","1","63.0"
"10304","6000","1","22.0"
"10307","6000","1","45.0"
"10470","6000","1","17.0"
"10975","6000","1","26.0"
"11011","6000","1","14.0"
"11055","6000","1","55.0"
"11292","6000","1","16.0"
"11420","6000","1","17.0"
"11421","6000","1","17.0"
"11716","6000","1","24.0"
"12683","6000","1","53.0"
"12690","6000","1","57.0"
"14972","6000","1","1.0"
"15046","6000","1","19.0"
"15636","6000","1","59.0"
"15868","6000","1","19.0"
"16063","6000","1","20.0"
"16074","6000","1","16.0"
"16202","6000","1","30.0"
"16322","6000","1","46.0"
"16852","6000","1","63.0"
"16905","6000","1","36.0"
"16906","6000","1","55.0"
"16908","6000","2","42.5"
"16909","6000","1","51.0"
"16931","6000","1","51.0"
"16961","6000","1","14.0"
"17014","6000","1","48.0"
"17017","6000","1","49.0"
"17072","6000","1","1.0"
"17304","6000","1","52.0"
"17372","6000","1","47.0"
"17397","6000","1","48.0"
"17400","6000","1","63.0"
"17444","6000","1","38.0"
"17445","6000","1","20.0"
"17447","6000","1","41.0"
"17448","6000","1","45.0"
"17451","6000","1","37.0"
"17611","6000","1","23.0"
"17658","6000","1","55.0"
"17806","6000","6","55.5"
"17938","6000","1","32.0"
"18055","6000","1","24.0"
"18387","6000","1","61.0"
"18392","6000","1","15.0"
"18586","6000","1","62.0"
"18589","6000","1","42.0"
"18665","6000","1","17.0"
"19208","6000","1","32.0"
"19237","6000","1","18.0"
"19276","6000","2","21.0"
"19666","6000","1","29.0"
"19757","6000","1","42.0"
"19761","6000","2","47.5"
"20615","6000","1","64.0"
"20633","6000","2","39.0"
"20739","6000","1","30.0"
"20743","6000","1","35.0"
"20866","6000","1","34.0"
"21773","6000","1","50.0"
"21774","6000","1","50.0"
"22013","6000","1","14.0"
"22039","6000","1","45.0"
"22269","6000","2","36.5"
"22878","6000","1","25.0"
"22927","6000","1","44.0"
"22928","6000","1","44.0"
"22929","6000","1","44.0"
"23035","6000","1","32.0"
"23615","6000","1","69.0"
"23860","6000","1","27.0"
"24195","6000","2","20.5"
"24236","6000","1","61.0"
"24294","6000","2","40.5"
"24441","6000","1","14.0"
"24561","6000","1","54.0"
"25012","6000","1","3.0"
"25947","6000","1","50.0"
"25949","6000","1","15.0"
"26160","6000","1","15.0"
"26656","6000","1","61.0"
"26972","6000","1","58.0"
"26995","6000","1","60.0"
"27265","6000","3","38.666666666666664"
"27834","6000","1","42.0"
"27911","6000","1","58.0"
"28271","6000","1","60.0"
"28406","6000","1","62.0"
"30122","6000","1","49.0"
"30359","6000","1","51.0"
"30978","6000","1","68.0"
"32806","6000","1","58.0"
"33592","6000","1","16.0"
"33810","6000","1","44.0"
"33912","6000","1","60.0"
"33976","6000","1","51.0"
"33977","6000","1","15.0"
"34167","6000","1","31.0"
"34255","6000","1","43.0"
"34357","6000","1","52.0"
"34508","6000","1","42.0"
"34541","6000","1","25.0"
"34591","6000","1","22.0"
"34658","6000","1","43.0"
"34869","6000","1","31.0"
"34946","6000","1","53.0"
"35071","6000","1","20.0"
"35161","6000","1","31.0"
"35530","6000","1","64.0"
"35604","6000","1","38.0"
"35661","6000","1","49.0"
"35767","6000","1","14.0"
"35857","6000","1","31.0"
"35861","6000","1","28.0"
"36046","6000","1","52.0"
"36366","6000","1","51.0"
"36419","6000","1","55.0"
"37051","6000","1","39.0"
"37062","6000","1","52.0"
"37146","6000","1","37.0"
"37708","6000","1","31.0"
"37806","6000","1","42.0"
"37837","6000","1","43.0"
"37871","6000","1","14.0"
"38023","6000","1","51.0"
"38052","6000","1","40.0"
"38343","6000","1","38.0"
"38836","6000","1","55.0"
"39088","6000","1","59.0"
"40030","6000","1","30.0"
"40094","6000","1","31.0"
"40180","6000","1","55.0"
"40181","6000","1","23.0"
"40313","6000","1","47.0"
"40766","6000","1","47.0"
"41093","6000","1","35.0"
"41101","6000","1","42.0"
"42470","6000","1","19.0"
"42548","6000","1","56.0"
"42560","6000","1","47.0"
"42985","6000","1","62.0"
"43026","6000","1","47.0"
"43042","6000","1","19.0"
"43940","6000","1","31.0"
"43974","6000","1","15.0"
"44376","6000","1","58.0"
"44713","6000","1","45.0"
"45554","6000","1","51.0"
"45739","6000","1","35.0"
"45828","6000","2","37.0"
"45839","6000","2","35.5"
"45840","6000","1","26.0"
"46146","6000","1","35.0"
"46388","6000","1","64.0"
"46700","6000","1","49.0"
"46911","6000","1","64.0"
"47084","6000","1","60.0"
"47124","6000","1","63.0"
"47241","6000","2","53.0"
"47342","6000","1","66.0"
"47668","6000","4","54.25"
"47669","6000","4","54.25"
"48027","6000","1","69.0"
"48084","6000","1","32.0"
"48204","6000","1","69.0"
"48926","6000","1","63.0"
"48957","6000","1","68.0"
"49367","6000","1","45.0"
"49596","6000","1","49.0"
"49597","6000","1","49.0"
"49717","6000","1","46.0"
"49718","6000","1","46.0"
"49998","6000","1","62.0"
"49999","6000","1","62.0"
"50112","6000","1","67.0"
"50143","6000","1","15.0"
"50184","6000","1","51.0"
"50185","6000","1","51.0"
"50436","6000","1","45.0"
"50463","6000","1","61.0"
"50546","6000","1","20.0"
"50888","6000","1","62.0"
"50951","6000","1","56.0"
"50962","6000","1","62.0"
"51079","6000","1","17.0"
"51723","6000","1","14.0"
"51883","6000","1","64.0"
"52202","6000","1","16.0"
"52862","6000","1","37.0"
"53011","6000","1","14.0"
"53049","6000","1","57.0"
"53052","6000","1","63.0"
"53166","6000","1","52.0"
"53686","6000","1","63.0"
"53712","6000","1","63.0"
"53819","6000","1","42.0"
"55026","6000","1","34.0"
"55445","6000","1","53.0"
"56336","6000","1","24.0"
"56832","6000","1","57.0"
"57043","6000","1","58.0"
"57233","6000","1","58.0"
"57483","6000","1","68.0"
"57509","6000","1","49.0"
"58211","6000","1","63.0"
"58521","6000","1","20.0"
"58561","6000","1","69.0"
"59144","6000","1","33.0"
"59145","6000","1","38.0"
"61344","6000","1","42.0"
"61371","6000","1","58.0"
"61382","6000","1","57.0"
"61428","6000","2","42.0"
"61772","6000","1","46.0"
"61797","6000","1","58.0"
"61801","6000","1","49.0"
"61887","6000","1","62.0"
"62640","6000","1","33.0"
"62766","6000","1","67.0"
"63099","6000","1","41.0"
"63100","6000","1","41.0"
"63160","6000","1","49.0"
"63555","6000","1","44.0"
"63760","6000","1","49.0"
"64439","6000","2","25.0"
"64440","6000","1","21.0"
"64441","6000","2","21.5"
"64459","6000","1","50.0"
"64909","6000","1","67.0"
"65214","6000","1","63.0"
"66040","6000","1","42.0"
"66363","6000","1","40.0"
"67105","6000","2","29.0"
"67684","6000","1","14.0"
"68329","6000","1","59.0"
"68463","6000","1","20.0"
"68464","6000","1","20.0"
"68575","6000","1","69.0"
"68679","6000","1","61.0"
"69210","6000","1","62.0"
"69335","6000","1","39.0"
"69355","6000","1","62.0"
"69370","6000","1","49.0"
"69481","6000","1","42.0"
"69531","6000","1","56.0"
"70819","6000","1","67.0"
"71099","6000","1","15.0"
"75075","6000","1","63.0"
"75321","6000","1","39.0"
"76287","6000","1","63.0"
"76493","6000","1","62.0"
"78590","6000","1","29.0"
"78591","6000","1","29.0"
"78592","6000","1","29.0"
"78939","6000","1","69.0"
"78940","6000","1","69.0"
"79232","6000","1","20.0"
"79358","6000","1","50.0"
"79359","6000","1","50.0"
"79573","6000","1","62.0"
"79955","6000","1","64.0"
"80112","6000","1","63.0"
"80243","6000","1","19.0"
"80662","6000","1","42.0"
"80720","6000","1","65.0"
"80724","6000","1","57.0"
"80823","6000","1","59.0"
"80919","6000","1","51.0"
"81212","6000","1","63.0"
"81290","6000","1","41.0"
"81573","6000","1","29.0"
"82590","6000","1","28.0"
"82792","6000","1","49.0"
"82846","6000","1","56.0"
"82972","6000","1","56.0"
"83027","6000","1","57.0"
"83028","6000","1","52.0"
"83257","6000","1","68.0"
"83493","6000","1","30.0"
"83685","6000","1","63.0"
"83726","6000","1","56.0"
"83727","6000","1","56.0"
"83736","6000","1","24.0"
"84102","6000","1","55.0"
"84216","6000","1","50.0"
"85758","6000","1","62.0"
"86753","6000","1","70.0"
"1284","6004","1","47.0"
"1672","6004","1","48.0"
"9982","6004","1","48.0"
"17806","6004","1","43.0"
"20436","6004","1","59.0"
"21337","6004","1","54.0"
"46439","6004","1","60.0"
"50112","6004","1","60.0"
"238","6007","1","2.0"
"1472","6007","1","28.0"
"1510","6007","1","21.0"
"4648","6007","1","6.0"
"5502","6007","1","22.0"
"7410","6007","1","30.0"
"7798","6007","1","17.0"
"11035","6007","1","20.0"
"13033","6007","1","38.0"
"19229","6007","1","24.0"
"19554","6007","1","14.0"
"20115","6007","1","32.0"
"22538","6007","1","24.0"
"23261","6007","1","8.0"
"25351","6007","1","18.0"
"26550","6007","1","19.0"
"31000","6007","1","30.0"
"35898","6007","1","17.0"
"38123","6007","1","38.0"
"39040","6007","1","45.0"
"41360","6007","1","38.0"
"44053","6007","1","18.0"
"5648","6014","1","31.0"
"6015","6014","1","44.0"
"33829","6014","1","31.0"
"37051","6014","1","30.0"
"28","6016","1","16.0"
"58","6016","1","24.0"
"355","6016","1","34.0"
"1738","6016","1","34.0"
"1836","6016","1","1.0"
"5188","6016","1","0.0"
"8169","6016","1","27.0"
"11959","6016","1","0.0"
"14317","6016","1","37.0"
"16879","6016","1","1.0"
"23537","6016","1","31.0"
"26103","6016","1","36.0"
"136","6018","1","3.0"
"179","6018","1","2.0"
"189","6018","1","3.0"
"214","6018","1","2.0"
"246","6018","1","2.0"
"259","6018","1","8.0"
"300","6018","1","2.0"
"385","6018","1","2.0"
"586","6018","1","3.0"
"650","6018","1","3.0"
"692","6018","1","6.0"
"754","6018","1","3.0"
"834","6018","1","39.0"
"1359","6018","1","3.0"
"1606","6018","1","2.0"
"1657","6018","1","36.0"
"1729","6018","1","2.0"
"1734","6018","1","2.0"
"1739","6018","1","2.0"
"2061","6018","1","3.0"
"2099","6018","1","1.0"
"2601","6018","1","44.0"
"3369","6018","1","29.0"
"4354","6018","1","3.0"
"4403","6018","1","2.0"
"4506","6018","1","10.0"
"5648","6018","1","5.0"
"5737","6018","1","2.0"
"5970","6018","1","2.0"
"6020","6018","1","28.0"
"6289","6018","1","1.0"
"6316","6018","1","3.0"
"6592","6018","1","39.0"
"6846","6018","1","1.0"
"7102","6018","1","26.0"
"7990","6018","1","2.0"
"8161","6018","1","2.0"
"8329","6018","1","1.0"
"8634","6018","1","4.0"
"8668","6018","1","3.0"
"9034","6018","1","2.0"
"9877","6018","1","5.0"
"11070","6018","1","19.0"
"11347","6018","1","44.0"
"11453","6018","1","2.0"
"12016","6018","1","4.0"
"12039","6018","1","3.0"
"12158","6018","1","3.0"
"13692","6018","1","19.0"
"14198","6018","1","10.0"
"14822","6018","1","19.0"
"15107","6018","1","1.0"
"15184","6018","1","3.0"
"15784","6018","1","3.0"
"16210","6018","1","3.0"
"16262","6018","1","2.0"
"17835","6018","1","5.0"
"20855","6018","1","44.0"
"23223","6018","1","39.0"
"25360","6018","1","4.0"
"25949","6018","2","9.0"
"27078","6018","1","3.0"
"27281","6018","1","4.0"
"31650","6018","1","0.0"
"33392","6018","1","5.0"
"33644","6018","1","1.0"
"40427","6018","1","1.0"
"40735","6018","1","26.0"
"41268","6018","1","1.0"
"45095","6018","1","0.0"
"45223","6018","1","3.0"
"45554","6018","1","43.0"
"46052","6018","1","3.0"
"47314","6018","1","3.0"
"48010","6018","1","2.0"
"58040","6018","1","1.0"
"58717","6018","1","3.0"
"59708","6018","1","10.0"
"59964","6018","1","4.0"
"60693","6018","1","36.0"
"61108","6018","1","2.0"
"62175","6018","1","3.0"
"68745","6018","1","3.0"
"69820","6018","1","4.0"
"78161","6018","1","12.0"
"78324","6018","1","1.0"
"78692","6018","1","6.0"
"81208","6018","1","39.0"
"81299","6018","1","39.0"
"81300","6018","1","39.0"
"81585","6018","1","49.0"
"82215","6018","1","3.0"
"82557","6018","1","39.0"
"85097","6018","1","4.0"
"85298","6018","1","37.0"
"5","6019","1","28.0"
"18","6019","1","30.0"
"246","6019","1","48.0"
"756","6019","1","45.0"
"760","6019","1","41.0"
"960","6019","1","58.0"
"961","6019","1","26.0"
"1359","6019","1","44.0"
"1567","6019","1","60.0"
"1664","6019","1","37.0"
"2180","6019","1","42.0"
"2366","6019","2","35.5"
"3613","6019","1","33.0"
"4183","6019","1","30.0"
"4406","6019","1","45.0"
"4901","6019","1","24.0"
"5269","6019","1","27.0"
"5647","6019","1","26.0"
"5664","6019","1","44.0"
"6020","6019","1","59.0"
"6934","6019","1","31.0"
"7413","6019","1","48.0"
"8358","6019","1","66.0"
"8833","6019","1","43.0"
"9203","6019","1","56.0"
"9383","6019","1","47.0"
"9581","6019","1","45.0"
"9677","6019","1","33.0"
"10469","6019","1","53.0"
"11427","6019","1","51.0"
"11928","6019","1","25.0"
"12016","6019","1","46.0"
"12493","6019","1","25.0"
"13534","6019","1","44.0"
"13591","6019","1","51.0"
"13978","6019","1","57.0"
"14297","6019","1","44.0"
"16202","6019","1","41.0"
"16856","6019","1","27.0"
"16979","6019","1","58.0"
"17014","6019","1","68.0"
"17085","6019","1","39.0"
"17375","6019","1","30.0"
"17661","6019","1","60.0"
"18062","6019","1","30.0"
"18586","6019","1","59.0"
"18930","6019","1","70.0"
"19706","6019","1","69.0"
"21773","6019","1","47.0"
"21774","6019","1","47.0"
"23035","6019","1","42.0"
"24373","6019","1","42.0"
"24735","6019","1","29.0"
"27608","6019","1","65.0"
"31355","6019","1","69.0"
"31367","6019","1","48.0"
"31701","6019","1","60.0"
"33195","6019","1","31.0"
"33828","6019","1","26.0"
"34284","6019","1","31.0"
"34689","6019","1","67.0"
"35329","6019","1","50.0"
"35661","6019","1","48.0"
"35738","6019","1","48.0"
"35861","6019","1","45.0"
"36419","6019","1","67.0"
"37167","6019","1","67.0"
"37250","6019","1","52.0"
"37397","6019","1","65.0"
"37444","6019","1","52.0"
"38273","6019","1","56.0"
"40326","6019","1","46.0"
"42546","6019","1","63.0"
"44414","6019","1","36.0"
"44557","6019","1","51.0"
"44747","6019","1","68.0"
"44835","6019","1","65.0"
"44836","6019","1","65.0"
"44837","6019","1","65.0"
"45044","6019","1","69.0"
"45205","6019","1","67.0"
"45331","6019","1","50.0"
"45617","6019","1","41.0"
"45908","6019","1","65.0"
"45942","6019","1","53.0"
"45954","6019","1","25.0"
"46365","6019","1","61.0"
"47642","6019","1","67.0"
"48468","6019","1","69.0"
